Trip ID,Duration,Start Date,Start Station,Start Terminal,End Date,End Station,End Terminal,Bike #,Subscription Type,Mean_Temperature_F
161705,450,1/22/2014 10:09,San Francisco Caltrain 2 (330 Townsend),69,1/22/2014 10:16,Embarcadero at Bryant,54,434,Subscriber,50
161974,335,1/22/2014 14:18,San Jose City Hall,10,1/22/2014 14:24,Adobe on Almaden,5,191,Subscriber,50
162004,405,1/22/2014 15:01,San Jose Civic Center,3,1/22/2014 15:08,San Jose City Hall,10,86,Subscriber,50
162112,342,1/22/2014 16:40,Mountain View Caltrain Station,28,1/22/2014 16:46,Mountain View City Hall,27,126,Subscriber,50
162779,235,1/23/2014 8:03,San Jose Diridon Caltrain Station,2,1/23/2014 8:07,Santa Clara at Almaden,4,182,Subscriber,51
162786,500,1/23/2014 8:05,Market at 4th,76,1/23/2014 8:14,South Van Ness at Market,66,365,Subscriber,51
162819,234,1/23/2014 8:16,Mountain View City Hall,27,1/23/2014 8:20,Mountain View Caltrain Station,28,126,Subscriber,51
162867,492,1/23/2014 8:37,Palo Alto Caltrain Station,34,1/23/2014 8:45,Palo Alto Caltrain Station,34,716,Subscriber,51
163129,579,1/23/2014 10:11,San Francisco Caltrain (Townsend at 4th),70,1/23/2014 10:21,Market at 10th,67,348,Subscriber,51
163332,237,1/23/2014 12:44,MLK Library,11,1/23/2014 12:47,Paseo de San Antonio,7,11,Subscriber,51
163401,190,1/23/2014 13:31,SJSU 4th at San Carlos,12,1/23/2014 13:34,San Salvador at 1st,8,249,Subscriber,51
163410,866,1/23/2014 13:37,San Salvador at 1st,8,1/23/2014 13:51,San Jose Civic Center,3,249,Subscriber,51
163449,671,1/23/2014 13:52,San Jose Civic Center,3,1/23/2014 14:03,Arena Green / SAP Center,14,643,Subscriber,51
163461,1061,1/23/2014 14:07,Arena Green / SAP Center,14,1/23/2014 14:24,Arena Green / SAP Center,14,696,Subscriber,51
163483,1462,1/23/2014 14:25,Arena Green / SAP Center,14,1/23/2014 14:49,San Jose Government Center,80,699,Subscriber,51
163517,824,1/23/2014 14:51,San Jose Government Center,80,1/23/2014 15:04,St James Park,13,699,Subscriber,51
163533,146,1/23/2014 15:05,St James Park,13,1/23/2014 15:07,San Jose City Hall,10,710,Subscriber,51
163658,548,1/23/2014 16:34,Market at 10th,67,1/23/2014 16:43,San Francisco Caltrain (Townsend at 4th),70,265,Subscriber,51
163802,233,1/23/2014 17:34,Santa Clara at Almaden,4,1/23/2014 17:38,San Jose Diridon Caltrain Station,2,241,Subscriber,51
163843,350,1/23/2014 17:46,Embarcadero at Bryant,54,1/23/2014 17:52,San Francisco Caltrain 2 (330 Townsend),69,497,Subscriber,51
163862,327,1/23/2014 17:53,Mountain View Caltrain Station,28,1/23/2014 17:59,Mountain View City Hall,27,302,Subscriber,51
164269,520,1/24/2014 8:09,Market at 4th,76,1/24/2014 8:17,South Van Ness at Market,66,620,Subscriber,50
164585,685,1/24/2014 10:13,San Francisco Caltrain (Townsend at 4th),70,1/24/2014 10:25,Market at 10th,67,314,Subscriber,50
164638,383,1/24/2014 11:06,San Francisco Caltrain (Townsend at 4th),70,1/24/2014 11:13,Embarcadero at Bryant,54,500,Subscriber,50
164698,4490,1/24/2014 12:04,Castro Street and El Camino Real,32,1/24/2014 13:18,Castro Street and El Camino Real,32,131,Subscriber,50
164823,273,1/24/2014 13:48,San Jose City Hall,10,1/24/2014 13:52,St James Park,13,205,Subscriber,50
165022,487,1/24/2014 16:47,Market at 10th,67,1/24/2014 16:55,San Francisco Caltrain 2 (330 Townsend),69,524,Subscriber,50
165150,246,1/24/2014 17:34,Santa Clara at Almaden,4,1/24/2014 17:38,San Jose Diridon Caltrain Station,2,154,Subscriber,50
165332,290,1/24/2014 19:01,Mountain View Caltrain Station,28,1/24/2014 19:06,Mountain View City Hall,27,251,Subscriber,50
166475,5121,1/26/2014 16:45,Castro Street and El Camino Real,32,1/26/2014 18:10,Castro Street and El Camino Real,32,245,Customer,54
166781,255,1/27/2014 8:13,Mountain View City Hall,27,1/27/2014 8:17,Mountain View Caltrain Station,28,302,Subscriber,53
166885,307,1/27/2014 8:48,San Francisco Caltrain (Townsend at 4th),70,1/27/2014 8:53,Yerba Buena Center of the Arts (3rd @ Howard),68,360,Subscriber,53
166988,317,1/27/2014 9:26,San Francisco Caltrain 2 (330 Townsend),69,1/27/2014 9:31,5th at Howard,57,321,Subscriber,53
167082,683,1/27/2014 10:11,San Francisco Caltrain (Townsend at 4th),70,1/27/2014 10:22,Market at 10th,67,630,Subscriber,53
167391,461,1/27/2014 16:34,Market at 10th,67,1/27/2014 16:42,San Francisco Caltrain (Townsend at 4th),70,630,Subscriber,53
167562,887,1/27/2014 17:34,Harry Bridges Plaza (Ferry Building),50,1/27/2014 17:49,San Francisco Caltrain (Townsend at 4th),70,480,Subscriber,53
167631,300,1/27/2014 18:00,Yerba Buena Center of the Arts (3rd @ Howard),68,1/27/2014 18:05,San Francisco Caltrain (Townsend at 4th),70,349,Subscriber,53
167791,268,1/27/2014 19:35,Mountain View Caltrain Station,28,1/27/2014 19:39,Evelyn Park and Ride,30,233,Subscriber,53
167941,226,1/28/2014 7:11,Evelyn Park and Ride,30,1/28/2014 7:15,Mountain View Caltrain Station,28,233,Subscriber,57
168138,388,1/28/2014 8:46,San Francisco Caltrain 2 (330 Townsend),69,1/28/2014 8:52,Yerba Buena Center of the Arts (3rd @ Howard),68,397,Subscriber,57
168360,596,1/28/2014 10:08,San Francisco Caltrain (Townsend at 4th),70,1/28/2014 10:18,Market at 10th,67,435,Subscriber,57
168578,358,1/28/2014 14:22,San Jose City Hall,10,1/28/2014 14:28,Adobe on Almaden,5,701,Subscriber,57
168607,348,1/28/2014 15:07,San Jose Civic Center,3,1/28/2014 15:12,San Jose City Hall,10,249,Subscriber,57
168721,441,1/28/2014 16:37,Market at 10th,67,1/28/2014 16:44,San Francisco Caltrain (Townsend at 4th),70,544,Subscriber,57
168734,299,1/28/2014 16:43,Mountain View Caltrain Station,28,1/28/2014 16:48,Mountain View City Hall,27,126,Subscriber,57
168962,292,1/28/2014 18:00,Yerba Buena Center of the Arts (3rd @ Howard),68,1/28/2014 18:05,San Francisco Caltrain 2 (330 Townsend),69,397,Subscriber,57
169195,277,1/28/2014 20:41,Mountain View Caltrain Station,28,1/28/2014 20:46,Evelyn Park and Ride,30,250,Subscriber,57
169320,264,1/29/2014 7:09,Evelyn Park and Ride,30,1/29/2014 7:13,Mountain View Caltrain Station,28,31,Subscriber,60
169404,242,1/29/2014 7:57,Mountain View City Hall,27,1/29/2014 8:01,Mountain View Caltrain Station,28,131,Subscriber,60
169557,367,1/29/2014 8:45,San Francisco Caltrain 2 (330 Townsend),69,1/29/2014 8:51,Yerba Buena Center of the Arts (3rd @ Howard),68,384,Subscriber,60
169869,738,1/29/2014 12:15,5th at Howard,57,1/29/2014 12:28,Commercial at Montgomery,45,629,Subscriber,60
169955,495,1/29/2014 13:44,Commercial at Montgomery,45,1/29/2014 13:52,5th at Howard,57,637,Subscriber,60
169977,1274,1/29/2014 14:10,MLK Library,11,1/29/2014 14:31,MLK Library,11,242,Subscriber,60
170059,307,1/29/2014 15:50,Embarcadero at Bryant,54,1/29/2014 15:55,San Francisco Caltrain 2 (330 Townsend),69,270,Subscriber,60
170357,329,1/29/2014 18:01,Mountain View Caltrain Station,28,1/29/2014 18:06,Mountain View City Hall,27,131,Subscriber,60
170361,322,1/29/2014 18:03,Yerba Buena Center of the Arts (3rd @ Howard),68,1/29/2014 18:09,San Francisco Caltrain (Townsend at 4th),70,271,Subscriber,60
170711,248,1/30/2014 7:13,Evelyn Park and Ride,30,1/30/2014 7:17,Mountain View Caltrain Station,28,53,Subscriber,56
171092,731,1/30/2014 10:06,San Francisco Caltrain 2 (330 Townsend),69,1/30/2014 10:18,Market at 10th,67,335,Subscriber,56
171371,322,1/30/2014 15:48,Yerba Buena Center of the Arts (3rd @ Howard),68,1/30/2014 15:53,San Francisco Caltrain (Townsend at 4th),70,531,Subscriber,56
171382,74947,1/30/2014 15:56,Castro Street and El Camino Real,32,1/31/2014 12:45,Castro Street and El Camino Real,32,132,Customer,56
171558,350,1/30/2014 17:31,San Jose City Hall,10,1/30/2014 17:37,San Pedro Square,6,698,Subscriber,56
171627,729,1/30/2014 17:58,Harry Bridges Plaza (Ferry Building),50,1/30/2014 18:11,San Francisco Caltrain (Townsend at 4th),70,350,Subscriber,56
172477,187,1/31/2014 14:46,Mountain View City Hall,27,1/31/2014 14:49,Mountain View Caltrain Station,28,58,Subscriber,51
172767,996,1/31/2014 18:15,Embarcadero at Sansome,60,1/31/2014 18:31,2nd at Townsend,61,451,Subscriber,51
173515,309,2/2/2014 9:13,Mountain View City Hall,27,2/2/2014 9:18,Mountain View Caltrain Station,28,112,Subscriber,48
173516,443,2/2/2014 9:28,Mountain View Caltrain Station,28,2/2/2014 9:36,Castro Street and El Camino Real,32,112,Subscriber,48
173775,556,2/3/2014 7:47,Market at 4th,76,2/3/2014 7:57,South Van Ness at Market,66,339,Subscriber,48
173936,365,2/3/2014 8:47,San Francisco Caltrain (Townsend at 4th),70,2/3/2014 8:53,Yerba Buena Center of the Arts (3rd @ Howard),68,268,Subscriber,48
174122,750,2/3/2014 10:12,San Francisco Caltrain (Townsend at 4th),70,2/3/2014 10:25,Market at 10th,67,459,Subscriber,48
174416,548,2/3/2014 15:43,Market at 10th,67,2/3/2014 15:52,San Francisco Caltrain (Townsend at 4th),70,267,Subscriber,48
174484,338,2/3/2014 16:22,Embarcadero at Bryant,54,2/3/2014 16:28,San Francisco Caltrain 2 (330 Townsend),69,521,Subscriber,48
174658,1390,2/3/2014 17:32,Mountain View Caltrain Station,28,2/3/2014 17:55,Mountain View Caltrain Station,28,228,Subscriber,48
174984,380,2/4/2014 6:17,Mountain View Caltrain Station,28,2/4/2014 6:24,Castro Street and El Camino Real,32,245,Subscriber,46
175075,554,2/4/2014 7:38,Market at 4th,76,2/4/2014 7:47,South Van Ness at Market,66,469,Subscriber,46
175122,232,2/4/2014 8:00,San Jose Diridon Caltrain Station,2,2/4/2014 8:04,Santa Clara at Almaden,4,157,Subscriber,46
175237,368,2/4/2014 8:47,San Francisco Caltrain 2 (330 Townsend),69,2/4/2014 8:53,Yerba Buena Center of the Arts (3rd @ Howard),68,574,Subscriber,46
175427,585,2/4/2014 10:06,San Francisco Caltrain (Townsend at 4th),70,2/4/2014 10:16,Market at 10th,67,348,Subscriber,46
175625,929,2/4/2014 13:25,Redwood City Medical Center,26,2/4/2014 13:40,Redwood City Medical Center,26,253,Subscriber,46
175813,510,2/4/2014 16:38,Market at 10th,67,2/4/2014 16:47,San Francisco Caltrain (Townsend at 4th),70,266,Subscriber,46
175938,237,2/4/2014 17:34,Santa Clara at Almaden,4,2/4/2014 17:38,San Jose Diridon Caltrain Station,2,698,Subscriber,46
175995,294,2/4/2014 17:59,Yerba Buena Center of the Arts (3rd @ Howard),68,2/4/2014 18:04,San Francisco Caltrain (Townsend at 4th),70,334,Subscriber,46
176070,520,2/4/2014 18:33,Powell Street BART,39,2/4/2014 18:42,Commercial at Montgomery,45,335,Subscriber,46
176239,533,2/4/2014 21:22,Commercial at Montgomery,45,2/4/2014 21:31,Civic Center BART (7th at Market),72,222,Subscriber,46
176408,396,2/5/2014 7:56,Market at 4th,76,2/5/2014 8:02,South Van Ness at Market,66,469,Subscriber,47
176431,249,2/5/2014 8:02,San Jose Diridon Caltrain Station,2,2/5/2014 8:06,Santa Clara at Almaden,4,186,Subscriber,47
176463,227,2/5/2014 8:17,Mountain View City Hall,27,2/5/2014 8:21,Mountain View Caltrain Station,28,126,Subscriber,47
176501,654,2/5/2014 8:33,San Jose Diridon Caltrain Station,2,2/5/2014 8:44,MLK Library,11,129,Subscriber,47
176531,309,2/5/2014 8:43,San Francisco Caltrain (Townsend at 4th),70,2/5/2014 8:48,Yerba Buena Center of the Arts (3rd @ Howard),68,541,Subscriber,47
177138,297,2/5/2014 17:05,Yerba Buena Center of the Arts (3rd @ Howard),68,2/5/2014 17:10,San Francisco Caltrain 2 (330 Townsend),69,541,Subscriber,47
177201,267,2/5/2014 17:34,Santa Clara at Almaden,4,2/5/2014 17:39,San Jose Diridon Caltrain Station,2,672,Subscriber,47
177489,518,2/6/2014 7:48,Market at 4th,76,2/6/2014 7:56,South Van Ness at Market,66,511,Subscriber,51
177501,275,2/6/2014 8:04,San Jose Diridon Caltrain Station,2,2/6/2014 8:09,Santa Clara at Almaden,4,672,Subscriber,51
177517,247,2/6/2014 8:18,Mountain View City Hall,27,2/6/2014 8:22,Mountain View Caltrain Station,28,126,Subscriber,51
177607,636,2/6/2014 10:06,San Francisco Caltrain (Townsend at 4th),70,2/6/2014 10:16,Market at 10th,67,411,Subscriber,51
177811,465,2/6/2014 16:41,Market at 10th,67,2/6/2014 16:48,San Francisco Caltrain (Townsend at 4th),70,411,Subscriber,51
177903,279,2/6/2014 17:32,Santa Clara at Almaden,4,2/6/2014 17:37,San Jose Diridon Caltrain Station,2,37,Subscriber,51
177937,617,2/6/2014 17:49,Spear at Folsom,49,2/6/2014 17:59,San Francisco Caltrain 2 (330 Townsend),69,320,Subscriber,51
178011,305,2/6/2014 18:37,Mountain View Caltrain Station,28,2/6/2014 18:42,Mountain View City Hall,27,16,Subscriber,51
178275,477,2/7/2014 8:00,Market at 4th,76,2/7/2014 8:08,South Van Ness at Market,66,436,Subscriber,53
178310,235,2/7/2014 8:16,Mountain View City Hall,27,2/7/2014 8:20,Mountain View Caltrain Station,28,16,Subscriber,53
178868,997,2/8/2014 13:37,Castro Street and El Camino Real,32,2/8/2014 13:53,San Antonio Shopping Center,31,126,Subscriber,59
178877,838,2/8/2014 14:18,San Antonio Shopping Center,31,2/8/2014 14:32,Mountain View City Hall,27,126,Subscriber,59
178970,360,2/9/2014 9:03,Castro Street and El Camino Real,32,2/9/2014 9:09,Mountain View Caltrain Station,28,696,Subscriber,60
178972,263,2/9/2014 9:21,Mountain View Caltrain Station,28,2/9/2014 9:25,Mountain View City Hall,27,696,Subscriber,60
179037,349,2/9/2014 18:27,San Antonio Caltrain Station,29,2/9/2014 18:33,San Antonio Shopping Center,31,144,Subscriber,60
179115,460,2/10/2014 7:23,Market at 4th,76,2/10/2014 7:30,South Van Ness at Market,66,259,Subscriber,56
179280,853,2/10/2014 8:45,San Francisco Caltrain (Townsend at 4th),70,2/10/2014 8:59,Beale at Market,56,581,Subscriber,56
179329,430,2/10/2014 9:06,Mountain View City Hall,27,2/10/2014 9:14,Mountain View Caltrain Station,28,95,Customer,56
179330,412,2/10/2014 9:07,Mountain View City Hall,27,2/10/2014 9:13,Mountain View Caltrain Station,28,153,Customer,56
179436,760,2/10/2014 10:08,San Francisco Caltrain 2 (330 Townsend),69,2/10/2014 10:21,Market at 10th,67,494,Subscriber,56
179820,277,2/10/2014 16:59,Yerba Buena Center of the Arts (3rd @ Howard),68,2/10/2014 17:04,San Francisco Caltrain 2 (330 Townsend),69,354,Subscriber,56
179896,563,2/10/2014 17:28,Mountain View Caltrain Station,28,2/10/2014 17:38,Mountain View City Hall,27,95,Customer,56
179963,292,2/10/2014 17:58,Mountain View Caltrain Station,28,2/10/2014 18:03,Mountain View City Hall,27,134,Subscriber,56
180041,675,2/10/2014 18:39,Embarcadero at Folsom,51,2/10/2014 18:50,San Francisco Caltrain (Townsend at 4th),70,510,Subscriber,56
180063,315,2/10/2014 18:55,Mountain View Caltrain Station,28,2/10/2014 19:01,Evelyn Park and Ride,30,694,Subscriber,56
180094,180,2/10/2014 19:20,2nd at South Park,64,2/10/2014 19:23,2nd at South Park,64,569,Customer,56
180100,519,2/10/2014 19:25,2nd at South Park,64,2/10/2014 19:33,San Francisco Caltrain (Townsend at 4th),70,277,Customer,56
180342,454,2/11/2014 7:53,Market at 4th,76,2/11/2014 8:01,South Van Ness at Market,66,522,Subscriber,54
180352,213,2/11/2014 7:57,Mountain View City Hall,27,2/11/2014 8:01,Mountain View Caltrain Station,28,134,Subscriber,54
180473,877,2/11/2014 8:48,San Francisco Caltrain (Townsend at 4th),70,2/11/2014 9:03,Beale at Market,56,436,Subscriber,54
180516,456,2/11/2014 9:00,Mountain View City Hall,27,2/11/2014 9:08,Mountain View Caltrain Station,28,132,Customer,54
180518,411,2/11/2014 9:01,Mountain View City Hall,27,2/11/2014 9:07,Mountain View Caltrain Station,28,682,Customer,54
180528,507,2/11/2014 9:03,San Francisco Caltrain (Townsend at 4th),70,2/11/2014 9:12,Howard at 2nd,63,406,Subscriber,54
180767,482,2/11/2014 11:53,MLK Library,11,2/11/2014 12:01,Japantown,9,214,Subscriber,54
180770,424,2/11/2014 11:54,MLK Library,11,2/11/2014 12:01,Japantown,9,710,Subscriber,54
180835,416,2/11/2014 12:52,Japantown,9,2/11/2014 12:59,San Jose City Hall,10,129,Subscriber,54
180838,552,2/11/2014 12:52,Japantown,9,2/11/2014 13:01,SJSU 4th at San Carlos,12,214,Subscriber,54
181014,494,2/11/2014 16:29,Market at 10th,67,2/11/2014 16:37,San Francisco Caltrain (Townsend at 4th),70,631,Subscriber,54
181126,298,2/11/2014 17:14,Yerba Buena Center of the Arts (3rd @ Howard),68,2/11/2014 17:19,San Francisco Caltrain 2 (330 Townsend),69,482,Subscriber,54
181250,847,2/11/2014 18:16,South Van Ness at Market,66,2/11/2014 18:30,Commercial at Montgomery,45,568,Subscriber,54
181447,474,2/11/2014 21:40,Commercial at Montgomery,45,2/11/2014 21:48,Powell Street BART,39,609,Subscriber,54
181650,632,2/12/2014 8:14,San Jose Diridon Caltrain Station,2,2/12/2014 8:24,MLK Library,11,717,Subscriber,54
181732,242,2/12/2014 8:45,Mountain View City Hall,27,2/12/2014 8:49,Mountain View Caltrain Station,28,134,Subscriber,54
181853,354,2/12/2014 9:26,San Francisco Caltrain (Townsend at 4th),70,2/12/2014 9:32,Yerba Buena Center of the Arts (3rd @ Howard),68,366,Subscriber,54
182260,435,2/12/2014 15:43,Redwood City Medical Center,26,2/12/2014 15:51,Redwood City Caltrain Station,22,90,Customer,54
182390,285,2/12/2014 16:54,Mountain View Caltrain Station,28,2/12/2014 16:59,Mountain View City Hall,27,134,Subscriber,54
182420,363,2/12/2014 17:05,Redwood City Caltrain Station,22,2/12/2014 17:11,Redwood City Medical Center,26,17,Customer,54
182547,302,2/12/2014 17:59,Yerba Buena Center of the Arts (3rd @ Howard),68,2/12/2014 18:04,San Francisco Caltrain (Townsend at 4th),70,432,Subscriber,54
182648,696,2/12/2014 18:40,Embarcadero at Folsom,51,2/12/2014 18:52,San Francisco Caltrain (Townsend at 4th),70,416,Subscriber,54
182950,501,2/13/2014 7:42,Market at 4th,76,2/13/2014 7:50,South Van Ness at Market,66,334,Subscriber,58
183034,223,2/13/2014 8:11,Mountain View City Hall,27,2/13/2014 8:15,Mountain View Caltrain Station,28,134,Subscriber,58
183110,290,2/13/2014 8:46,Redwood City Caltrain Station,22,2/13/2014 8:51,Redwood City Medical Center,26,252,Customer,58
183137,930,2/13/2014 8:53,San Francisco Caltrain (Townsend at 4th),70,2/13/2014 9:09,Beale at Market,56,349,Subscriber,58
183737,490,2/13/2014 16:38,Market at 10th,67,2/13/2014 16:46,San Francisco Caltrain (Townsend at 4th),70,458,Subscriber,58
184364,454,2/14/2014 8:32,Market at 4th,76,2/14/2014 8:39,South Van Ness at Market,66,556,Subscriber,58
184576,592,2/14/2014 10:10,San Francisco Caltrain (Townsend at 4th),70,2/14/2014 10:20,Market at 10th,67,416,Subscriber,58
184673,1047,2/14/2014 11:36,Castro Street and El Camino Real,32,2/14/2014 11:54,Castro Street and El Camino Real,32,696,Subscriber,58
184717,1106,2/14/2014 12:05,Embarcadero at Folsom,51,2/14/2014 12:24,2nd at Townsend,61,499,Subscriber,58
184789,497,2/14/2014 13:24,Embarcadero at Bryant,54,2/14/2014 13:33,Embarcadero at Folsom,51,364,Subscriber,58
184826,1980,2/14/2014 13:50,Mountain View City Hall,27,2/14/2014 14:23,Mountain View Caltrain Station,28,134,Subscriber,58
184939,468,2/14/2014 15:32,Market at 10th,67,2/14/2014 15:39,San Francisco Caltrain (Townsend at 4th),70,270,Subscriber,58
185524,2713,2/15/2014 9:10,Castro Street and El Camino Real,32,2/15/2014 9:55,Mountain View City Hall,27,696,Subscriber,55
185568,2292,2/15/2014 10:46,San Francisco Caltrain 2 (330 Townsend),69,2/15/2014 11:25,Steuart at Market,74,384,Customer,55
185571,2196,2/15/2014 10:48,San Francisco Caltrain 2 (330 Townsend),69,2/15/2014 11:25,Steuart at Market,74,259,Customer,55
185660,668,2/15/2014 12:54,Harry Bridges Plaza (Ferry Building),50,2/15/2014 13:05,Embarcadero at Sansome,60,592,Customer,55
185661,601,2/15/2014 12:56,Harry Bridges Plaza (Ferry Building),50,2/15/2014 13:06,Embarcadero at Sansome,60,596,Customer,55
185846,3870,2/15/2014 16:36,Mountain View City Hall,27,2/15/2014 17:40,Mountain View City Hall,27,118,Customer,55
185909,406,2/15/2014 18:14,Steuart at Market,74,2/15/2014 18:20,Embarcadero at Folsom,51,278,Subscriber,55
186345,1377,2/16/2014 15:36,Embarcadero at Folsom,51,2/16/2014 15:59,2nd at Townsend,61,310,Subscriber,56
186403,777,2/16/2014 16:42,2nd at South Park,64,2/16/2014 16:55,Embarcadero at Folsom,51,592,Subscriber,56
186465,412,2/16/2014 17:43,Embarcadero at Folsom,51,2/16/2014 17:50,Yerba Buena Center of the Arts (3rd @ Howard),68,517,Subscriber,56
186537,538,2/16/2014 20:07,Yerba Buena Center of the Arts (3rd @ Howard),68,2/16/2014 20:16,Embarcadero at Folsom,51,408,Subscriber,56
186617,516,2/17/2014 7:45,Market at 4th,76,2/17/2014 7:54,South Van Ness at Market,66,552,Subscriber,50
187357,466,2/18/2014 7:53,Market at 4th,76,2/18/2014 8:01,South Van Ness at Market,66,504,Subscriber,53
187423,223,2/18/2014 8:20,Mountain View City Hall,27,2/18/2014 8:23,Mountain View Caltrain Station,28,714,Subscriber,53
187520,475,2/18/2014 8:52,Castro Street and El Camino Real,32,2/18/2014 9:00,Mountain View Caltrain Station,28,67,Subscriber,53
187692,2824,2/18/2014 9:59,Castro Street and El Camino Real,32,2/18/2014 10:46,Castro Street and El Camino Real,32,230,Customer,53
187699,2526,2/18/2014 10:04,Castro Street and El Camino Real,32,2/18/2014 10:46,Castro Street and El Camino Real,32,84,Customer,53
187702,330,2/18/2014 10:06,San Francisco Caltrain (Townsend at 4th),70,2/18/2014 10:12,Yerba Buena Center of the Arts (3rd @ Howard),68,340,Subscriber,53
188143,468,2/18/2014 16:51,Market at 10th,67,2/18/2014 16:59,San Francisco Caltrain (Townsend at 4th),70,351,Subscriber,53
188305,314,2/18/2014 17:59,Yerba Buena Center of the Arts (3rd @ Howard),68,2/18/2014 18:04,San Francisco Caltrain (Townsend at 4th),70,340,Subscriber,53
188307,328,2/18/2014 17:59,Mountain View Caltrain Station,28,2/18/2014 18:05,Mountain View City Hall,27,102,Subscriber,53
188383,703,2/18/2014 18:31,Embarcadero at Folsom,51,2/18/2014 18:43,San Francisco Caltrain (Townsend at 4th),70,320,Subscriber,53
188437,353,2/18/2014 19:02,Mountain View City Hall,27,2/18/2014 19:07,Mountain View Caltrain Station,28,102,Customer,53
188560,335,2/18/2014 21:35,Market at 4th,76,2/18/2014 21:40,Civic Center BART (7th at Market),72,579,Subscriber,53
188710,515,2/19/2014 7:43,Market at 4th,76,2/19/2014 7:52,South Van Ness at Market,66,551,Subscriber,56
188749,211,2/19/2014 7:59,Mountain View City Hall,27,2/19/2014 8:02,Mountain View Caltrain Station,28,16,Subscriber,56
188815,624,2/19/2014 8:19,San Jose Diridon Caltrain Station,2,2/19/2014 8:30,MLK Library,11,87,Subscriber,56
188892,314,2/19/2014 8:43,San Francisco Caltrain (Townsend at 4th),70,2/19/2014 8:48,Yerba Buena Center of the Arts (3rd @ Howard),68,555,Subscriber,56
189666,298,2/19/2014 18:00,Yerba Buena Center of the Arts (3rd @ Howard),68,2/19/2014 18:05,San Francisco Caltrain (Townsend at 4th),70,397,Subscriber,56
190061,472,2/20/2014 7:53,Market at 4th,76,2/20/2014 8:01,South Van Ness at Market,66,588,Subscriber,54
190125,237,2/20/2014 8:16,Mountain View City Hall,27,2/20/2014 8:20,Mountain View Caltrain Station,28,16,Subscriber,54
190201,383,2/20/2014 8:45,San Francisco Caltrain (Townsend at 4th),70,2/20/2014 8:52,Yerba Buena Center of the Arts (3rd @ Howard),68,453,Subscriber,54
190715,427,2/20/2014 16:36,Market at 10th,67,2/20/2014 16:43,San Francisco Caltrain (Townsend at 4th),70,563,Subscriber,54
190931,384,2/20/2014 17:58,Mountain View Caltrain Station,28,2/20/2014 18:05,Mountain View City Hall,27,51,Subscriber,54
191293,445,2/21/2014 7:46,Market at 4th,76,2/21/2014 7:53,South Van Ness at Market,66,259,Subscriber,55
191367,246,2/21/2014 8:16,Mountain View City Hall,27,2/21/2014 8:20,Mountain View Caltrain Station,28,153,Subscriber,55
191529,283,2/21/2014 9:20,Mountain View City Hall,27,2/21/2014 9:25,Mountain View Caltrain Station,28,118,Subscriber,55
191656,914,2/21/2014 10:38,Mountain View Caltrain Station,28,2/21/2014 10:53,Castro Street and El Camino Real,32,713,Subscriber,55
191784,288,2/21/2014 13:09,San Jose City Hall,10,2/21/2014 13:14,Adobe on Almaden,5,40,Subscriber,55
191847,339,2/21/2014 14:03,San Jose Civic Center,3,2/21/2014 14:08,MLK Library,11,246,Subscriber,55
192022,458,2/21/2014 16:33,Market at 10th,67,2/21/2014 16:41,San Francisco Caltrain (Townsend at 4th),70,411,Subscriber,55
192088,533,2/21/2014 17:09,Beale at Market,56,2/21/2014 17:18,2nd at Townsend,61,557,Subscriber,55
192603,931,2/22/2014 11:51,Evelyn Park and Ride,30,2/22/2014 12:06,Mountain View City Hall,27,194,Customer,55
192635,19061,2/22/2014 12:30,Mountain View Caltrain Station,28,2/22/2014 17:48,Mountain View Caltrain Station,28,118,Customer,55
192636,18963,2/22/2014 12:32,Mountain View Caltrain Station,28,2/22/2014 17:48,Mountain View Caltrain Station,28,129,Customer,55
193070,585,2/23/2014 9:18,Mountain View City Hall,27,2/23/2014 9:28,Mountain View Caltrain Station,28,97,Customer,56
193071,478,2/23/2014 9:20,Mountain View City Hall,27,2/23/2014 9:28,Mountain View Caltrain Station,28,146,Customer,56
193072,274,2/23/2014 9:23,Mountain View City Hall,27,2/23/2014 9:27,Mountain View Caltrain Station,28,67,Subscriber,56
193086,413,2/23/2014 9:41,Mountain View Caltrain Station,28,2/23/2014 9:48,Castro Street and El Camino Real,32,67,Subscriber,56
193118,918,2/23/2014 10:48,Mountain View Caltrain Station,28,2/23/2014 11:03,Mountain View City Hall,27,84,Customer,56
193119,807,2/23/2014 10:48,Mountain View Caltrain Station,28,2/23/2014 11:02,Mountain View City Hall,27,693,Customer,56
193130,3669,2/23/2014 10:57,Castro Street and El Camino Real,32,2/23/2014 11:58,Castro Street and El Camino Real,32,245,Customer,56
193178,807,2/23/2014 12:11,Mountain View City Hall,27,2/23/2014 12:25,San Antonio Shopping Center,31,194,Subscriber,56
193198,652,2/23/2014 12:53,San Antonio Shopping Center,31,2/23/2014 13:04,Mountain View City Hall,27,194,Subscriber,56
193572,473,2/24/2014 7:37,Market at 4th,76,2/24/2014 7:45,South Van Ness at Market,66,610,Subscriber,57
193773,220,2/24/2014 8:50,Mountain View City Hall,27,2/24/2014 8:53,Mountain View Caltrain Station,28,84,Subscriber,57
193823,1008,2/24/2014 9:05,San Francisco Caltrain (Townsend at 4th),70,2/24/2014 9:22,Beale at Market,56,511,Subscriber,57
193970,636,2/24/2014 10:08,San Francisco Caltrain (Townsend at 4th),70,2/24/2014 10:19,Market at 10th,67,407,Subscriber,57
